"","S02_Normal","S03_Normal","S05_Normal","S06_Normal","S10_Normal","S02_Tumour","S03_Tumour","S05_Tumour","S06_Tumour","S10_Tumour"
"SLCO3A1",252.656101887117,114.131753212551,92.0025004091596,152.328440498368,190.653348124203,108.988103127072,42.8777509993429,15.4835115477278,0,52.3016304240416
"ULBP3",22.1074089151228,9.83894424246129,104.215221702411,130.695999244162,46.2381874188268,275.264824564528,272.579988495823,295.7350705616,331.291827780287,186.79153722872
"PPDPFL",0,45.259143515322,57.806880788056,5.40811031355152,12.6679965531032,0,0,0,0,1.24527691485813
"C10orf99",284.238114623007,23.6134661819071,128.640664288913,71.206785795095,61.4397832825506,157.893021196912,170.490105164054,486.182262598652,568.793275093096,278.942028928222
"GOT2",232.917343927186,293.200538425347,234.484248830424,319.07850849954,360.404501935787,242.428665289064,259.308303662693,250.058711495804,167.915035998228,475.695781475807
"RUFY1",160.27871463464,184.972151758272,176.677368042368,210.014950509584,211.555542436824,44.014426262856,84.7346031653681,113.029634298413,0,103.357983933225
"PCBP1",1402.2413654735,1952.04653770432,1813.18202133804,1939.70889912714,2366.38175611968,1989.73152375577,2244.9565344656,2109.62844837791,2511.16179961313,2612.59096737237
"CGB8",18.9492076415338,9.83894424246129,100.958496024211,15.3229792217293,11.4011968977929,30.041592528616,45.9404474992959,17.8060382798869,0,33.6224767011696
"FAM193A",18.1596573231366,9.83894424246129,25.2396240060526,14.421627502804,14.5681960360687,18.164683854512,2.04179766663538,13.1609848155686,0,12.4527691485813
"INO80",158.699613997846,179.068785212796,228.784978893574,146.920330184816,203.954744504962,272.47025781768,453.279081993053,377.023506187171,523.410832931413,346.186982330561
"CNIH1",29.213361780698,37.3879881213529,0.814181419550085,22.5337929731313,37.3705898316545,13.274192047528,0,26.3219696311372,0,18.679153722872
"THBS3",95.5355885260663,41.3235658183374,45.5941594948048,161.34195768762,61.4397832825506,37.028009395736,21.4388754996714,34.8379009823875,0,34.8677536160278
"MYCL",112.905695530806,90.5182870306439,19.540354069202,85.628413297899,67.7737815591022,39.123934455872,70.4420194989204,162.576871251142,181.529768646733,310.073951799675
"ANKRD53",30.7924624174924,19.6778884849226,70.0196020813073,24.3364964109818,26.6027927615168,29.342950841904,17.3552801664007,21.6769161668189,0,18.679153722872
"FADS3",12.6328050943559,23.6134661819071,0,14.421627502804,18.3685950019997,30.041592528616,12.2507859998123,0,0,3.7358307445744
"SPAG8",11.0537044575614,35.4201992728607,25.2396240060526,17.1256826595798,15.834995691379,32.836159275464,6.12539299990613,38.7087788693194,0,2.49055382971627
"IL1R2",223.44274010642,814.664583275795,221.457346117623,280.320384585754,390.807693663234,159.290304570336,469.613463326136,815.206882987867,83.2011439630858,207.961244781308
"RIN1",87.6400853420939,66.9048208487368,53.7359736903056,63.0946203247677,55.105785005999,0.698641686712,160.281116830877,78.1917333160253,69.5864113145809,68.4902303171974
"RGS13",18.1596573231366,5.90336654547678,0,0,34.2035906933787,0,0,11.6126336607958,0,4.98110765943254
"EIF4G2",1234.85669797329,846.149204851671,545.501551098557,988.782835661003,1570.8315725848,1293.18576210391,562.515257158046,1133.39304529367,677.711136281135,3809.30208255103
"ANKRD18B",79.7445821581214,29.5168327273839,0,21.6324412542061,20.9021943126203,37.726651082448,21.4388754996714,0,0,33.6224767011696
"XCL2",0,39.3557769698452,0,56.785158292291,32.3033912104132,39.822576142584,0,6.19340461909111,0,27.396092126879
"NECTIN4",100.27289043645,84.6149204851671,228.784978893574,43.2648825084121,48.7717867294474,148.810679269656,353.23099632792,253.155413805349,349.44480464496,22.4149844674464
"SNRNP70",1309.07442790263,1080.31607782225,1920.65396871865,1088.83287646171,1169.88948167908,2111.29517724366,3473.09783094677,4075.26023936195,5144.85619306281,3026.02290310527
"SLC16A2",0,29.5168327273839,0,48.6729928219637,6.96739810420677,0,0,58.0631683039792,65.0481670984125,4.98110765943254
"PDK4",110.537044575614,240.070239516056,79.7897791159083,112.668964865657,136.18096294586,34.9320843356,83.7137043320504,7.74175577386389,66.5609151704686,27.396092126879
"COG4",360.034945189142,486.043845577588,197.031903531121,368.652853040429,304.665317102132,574.982108163976,687.064914822804,597.663545742292,278.345645258323,714.788949128569
"LRRK1",86.8505350236966,59.0336654547678,108.286128800161,88.3324684546748,93.1097746653087,137.632412282264,37.7732568327544,86.7076646672755,0,68.4902303171974
"PROC",22.1074089151228,13.7745219394458,25.2396240060526,19.8297378163556,12.0345967254481,94.3166277061199,156.197521497606,24.7736184763644,0,26.1508152120208
"ZFR",643.483509493752,253.844761455501,503.164117281953,317.275805061689,345.202906072063,473.679063590736,228.681338663162,292.638368252055,298.011370195053,296.375905736236
"AC132008.2",366.35134773632,157.423107879381,696.125113715323,76.6148961086465,219.789740196341,319.977892514096,597.225817490847,748.627783332638,441.722437040383,290.149521161945
"GADD45A",138.960856037915,145.616374788427,92.8166818287097,173.059530033649,100.710572597171,122.960936861312,82.6928054987327,68.1274508100022,58.9971748101881,68.4902303171974
"KIF2C",57.6371732429987,118.067330909536,21.1687169083022,50.4756962598142,64.6067824208264,72.658735418048,186.824486497137,153.286764322505,0,316.300336373966
"ZCCHC9",102.641541391641,84.6149204851671,0.814181419550085,84.7270615789738,76.0079793186193,34.233442648888,29.6060661662129,96.7719471732986,48.4079383057954,154.414337442409
"VAMP3",1294.86252217148,889.440559518501,451.870687850297,1268.20186852783,1528.3937841319,1262.44552788858,1137.2813003159,1846.40875206654,2024.05692041107,1826.82123409688
"ISG15",138.960856037915,41.3235658183374,174.234823783718,171.256826595798,97.5435734588948,273.867541191104,138.842241331206,1019.58923541787,2143.5640181035,220.41401392989
"YTHDF1",36.3193146462731,19.6778884849226,13.0269027128014,29.7446067245334,10.7677970701377,4.191850120272,4.08359533327075,19.3543894346597,0,28.6413690417371
"DEFB4A",86.8505350236966,259.748128000978,541.430644000807,32.4486618813091,817.719177502813,8207.64253549257,11420.795248325,22370.5774841571,32398.5254592256,445.809135519212
"TTR",2.36865095519173,1.96778884849226,4.88508851730051,13.5202757838788,12.0345967254481,4.191850120272,2.04179766663538,1.54835115477278,10.5892365043927,14.9433229782976
"ZMIZ2",373.457300601895,289.264960728362,537.359736903056,278.517681147903,210.288742781513,391.23934455872,278.705381495729,279.477383436486,211.784730087855,202.980137121876
"HIST2H2BE",40.2670662382593,3.93557769698452,44.7799780752547,0,6.96739810420677,63.576393490792,0,13.935160392955,0,7.47166148914881
"YME1L1",20.5283082783283,27.5490438788916,0,10.816220627103,27.2361925891719,42.617142889432,16.334381333083,37.1604277145467,134.634578412993,73.4713379766299
"ZNF586",53.6894216510125,9.83894424246129,0,8.11216547032728,14.5681960360687,3.49320843356,0,0,0,16.1885998931557
"AUTS2",89.2191859788883,66.9048208487368,9.77017703460102,37.8567721948606,39.9041891422751,29.342950841904,9.18808949985919,23.2252673215917,0,12.4527691485813
"SERPINA1",26.055160507109,49.1947212123065,4.88508851730051,17.1256826595798,32.9367910380684,16.068758794376,34.7105603328014,61.9340461909111,15.1274807205611,29.8866459565952
"ZHX1-C8orf76",88.4296356604911,139.71300824295,81.4181419550085,135.202757838788,97.5435734588948,136.23512890884,154.155723830971,98.3202983280714,146.736562989442,115.810753081806
"SERHL",0,0,25.2396240060526,0,14.5681960360687,0,0,10.8384580834094,0,7.47166148914881
"GGCX",98.6937897996552,186.939940606765,112.357035897912,246.970370985519,219.789740196341,150.20796264308,98.006287998498,119.99721449489,213.297478159911,151.923783612692
"XRCC2",18.9492076415338,13.7745219394458,70.8337835008574,0,5.70059844889645,41.91850120272,59.2121323324259,82.0626112029572,3.02549614411221,17.4338768080139
"ZNF395",0,19.6778884849226,0,24.3364964109818,10.1343972424826,7.68505855383199,8.1671906665415,0,0,17.4338768080139
"CCL17",0,45.259143515322,0,4.50675859462627,71.5741805250332,9.78098361396799,0,68.9016263873886,0,31.1319228714534
"PHGDH",382.931904422662,484.076056729096,227.970797474024,320.88121193739,236.258135715375,64.275035177504,108.215276331675,185.802138572733,214.810226231967,93.3957686143601
"SMA5",57.6371732429987,49.1947212123065,179.119912301019,59.4892134490667,108.311370529033,40.521217829296,72.4838171655558,68.9016263873886,0,160.640722016699
"PI3",541.631518420508,375.847670062021,1216.38704080783,109.964909708881,1361.8096294586,1541.20356088667,3811.01534477493,7041.90105190659,12002.1432036931,2896.51410396002
"TSGA10",45.0043681486428,19.6778884849226,17.0978098105518,2.70405515677576,10.7677970701377,11.178266987392,4.08359533327075,20.1285650120461,0,9.96221531886508
"ZNF200",11.8432547759586,17.7100996364303,14.6552655519015,58.5878617301415,14.5681960360687,76.85058553832,93.9226926652273,96.7719471732986,68.0736632425247,69.7355072320555
"KHDC4",416.882568113744,350.266415031622,349.283828986986,158.637902530845,340.769107278477,435.952412508288,405.296836827122,438.957552378082,195.144501295238,570.336827005025
"YWHAG",146.06680890349,139.71300824295,51.2934294316554,292.939308650707,252.093131406754,248.01779878276,144.967634331112,82.0626112029572,68.0736632425247,231.621506163613
"XBP1",122.380299351573,364.040936971068,235.298430249975,215.423060823136,601.096436444748,199.811522399632,434.902902993335,121.545565649663,0,648.789272641088
"ZMPSTE24",0,1.96778884849226,0,9.91486890817778,22.1689939679306,9.08234192725599,0,23.9994428989781,0,46.075245849751
"IPO13",29.213361780698,9.83894424246129,20.3545354887521,14.421627502804,16.4683955190342,32.836159275464,9.18808949985919,4.64505346431833,0,7.47166148914881
"YPEL5",92.3773872524773,120.035119758028,49.6650665925552,159.53925424977,135.547563118204,185.838688665392,159.260217997559,113.803809875799,173.966028286452,316.300336373966
"ZNF706",23.6865095519173,17.7100996364303,0,11.7175723460283,39.9041891422751,21.657892288072,6.12539299990613,75.8692065838661,0,103.357983933225
"TRAPPC3",599.268691663507,629.692431517523,604.936794725713,527.290755571273,584.628040925714,399.623044799264,377.732568327544,704.499775421614,438.696940896271,778.298071786334
"ZMIZ1",127.117601261956,108.228386667074,213.315531922122,168.552771439022,151.382558809583,55.192693250248,49.003143999249,94.4494204411394,69.5864113145809,68.4902303171974
"YIPF5",33.9506636910814,29.5168327273839,30.9388939429032,6.30946203247677,10.1343972424826,30.041592528616,1.02089883331769,0,0,6.22638457429067
"SCGB2A2",62.3744751533821,9.83894424246129,0,105.458151114255,198.254146056065,64.275035177504,0,0,0,1.24527691485813
"MDP1",11.8432547759586,5.90336654547678,0,19.8297378163556,15.834995691379,11.178266987392,0,10.0642825060231,0,6.22638457429067
"FOXQ1",75.007280247738,21.6456773334148,0,31.5473101623839,31.0365915551029,28.644309155192,13.2716848331299,32.5153742502283,33.2804575852343,51.0563535091835
"CENPS",79.7445821581214,62.9692431517523,15.4694469714516,25.2378481299071,35.470390348689,32.836159275464,10.2089883331769,26.3219696311372,0,53.5469073388998
"SULT1A3",36.3193146462731,21.6456773334148,43.1516152361545,21.6324412542061,11.4011968977929,21.657892288072,85.7555019986858,118.448863340117,161.864043710003,7.47166148914881
"GPR27",29.213361780698,21.6456773334148,17.9119912301019,15.3229792217293,20.2687944849652,11.178266987392,0,0,0,13.6980460634395
"ZNF470",17.3701070047393,17.7100996364303,0,21.6324412542061,33.5701908657235,4.191850120272,0,0,0,29.8866459565952
"RSC1A1",75.7968305661352,68.872609697229,0,73.0094892329455,57.6393843166197,60.781826743944,54.1076381658374,36.3862521371603,0,23.6602613823046
"SLX1B",238.444196155967,157.423107879381,100.958496024211,116.274371741358,140.614761739446,154.399812763352,191.928980663725,200.511474543075,60.5099228822442,190.527367973295
"FAM111B",54.4789719694097,23.6134661819071,66.762876403107,22.5337929731313,53.8389853506887,16.068758794376,30.6269649995306,0,0,73.4713379766299
"PCDHGA12",41.8461668750538,55.0980877577832,168.535553846868,73.0094892329455,24.0691934508961,125.056861921448,245.015719996245,66.5790996552294,164.889539854115,16.1885998931557
"CXCL10",5.52685222878069,9.83894424246129,0,23.4351446920566,21.5355941402755,25.849742408344,9.18808949985919,37.1604277145467,24.2039691528977,33.6224767011696
"RNF220",505.312203774235,484.076056729096,247.511151543226,502.954259160291,486.451067639164,285.744449865208,286.87257216227,259.34881842444,287.42213369066,681.1664724274
"DNMT3B",18.9492076415338,0,0,5.40811031355152,1.90019948296548,12.575550360816,0,10.8384580834094,0,6.22638457429067
"SLX1A",158.699613997846,232.199084122087,257.281328577827,191.987916131079,146.315360188342,169.071288184304,118.424264664852,174.189504911937,42.356946017571,140.716291378969
"GSTT2B",79.7445821581214,39.3557769698452,46.4083409143548,110.866261427806,5.70059844889645,66.37096023764,49.003143999249,0,139.172822629162,4.98110765943254
"HES4",119.222098077984,96.4216535761207,157.951195392716,151.427088779443,117.81236794386,139.029695655688,94.943591498545,134.706550465232,1.51274807205611,104.603260848083
"C3orf52",376.615501875484,224.327928728117,204.359536307071,146.018978465891,231.824336921789,155.098454450064,185.803587663819,197.414772233529,87.7393881792541,275.206198183648
"RP9",131.065352853942,167.262052121842,117.242124415212,202.804136758182,197.62074622841,139.7283373424,144.967634331112,56.5148171492064,0,160.640722016699
"GOLGA8R",187.912975778544,57.0658766062755,86.303230472309,110.866261427806,57.0059844889645,81.0424356585919,11.2298871664946,57.2889927265928,117.994349620376,48.5657996794672
"UPK3BL1",75.007280247738,129.874064000489,166.907191007767,165.848716282247,162.783755707376,112.481311560632,46.9613463326136,71.2241531195478,0,112.074922337232
"IL36RN",1105.37044575614,123.970697455012,180.748275140119,377.666370229681,378.773096937786,301.813208659584,233.78583282975,511.730056652403,293.473125978884,295.130628821378
"HBG1",131.065352853942,9.83894424246129,8.95599561505094,4.50675859462627,5.06719862124129,12.575550360816,0,0,0,1.24527691485813
"ZNF14",30.7924624174924,53.130298909291,67.577057822657,68.5027306383192,65.8735820761368,6.98641686712,19.3970778330361,28.6444963632964,0,31.1319228714534
"CYGB",135.013104445928,173.165418667319,187.26172649652,236.154150358416,164.683955190342,269.675691070832,123.52875883144,106.062054101935,96.8158766115908,186.79153722872
"HNRNPH2",1532.51716800905,1887.10950570408,2274.82288622294,3109.66343029212,2690.04906805147,1891.92168761609,4761.4721585937,4317.57719508389,6766.52212630696,3181.68251746253
"FOXD4L3",26.8447108255062,25.5812550303994,90.3741375700594,30.6459584434586,55.105785005999,133.440562161992,150.0721284977,226.059268596826,0,83.433553295495
"HBA2",1335.91913872813,147.584163636919,311.831483687683,346.119060067297,55.7391848336542,39.822576142584,478.801552825995,30.1928475180692,60.5099228822442,8.71693840400694
"FOXD4L1",26.8447108255062,7.87115539396904,22.7970797474024,20.7310895352808,30.4031917274477,11.876908674104,10.2089883331769,20.1285650120461,0,18.679153722872
"OR4F21",29.213361780698,7.87115539396904,0,9.01351718925253,13.9347962084135,7.68505855383199,0,0,0,3.7358307445744
"THOC3",746.125050885394,887.472770670009,631.804781570866,676.01378919394,756.912794047917,557.516065996176,871.847603653305,543.471255325245,264.730912609818,872.939117315552
"SPRR4",187.123425460146,2251.15044267514,1701.63916685968,1.80270343785051,1650.00655104169,252.908290589744,91.8808949985919,76.6433821612525,0,13.6980460634395
"HIST1H2AD",239.233746474364,216.456773334148,194.58935927247,129.794647525236,153.916158120204,121.563653487888,254.203809496104,193.543894346597,273.807401042155,159.395445101841
"ACSS1",24.4760598703145,76.7437650911981,0,29.7446067245334,41.1709887975855,32.137517588752,52.0658404992021,42.5796567562514,0,36.1130305308859
"GP1BB",1.57910063679448,11.8067330909536,45.5941594948048,8.11216547032728,13.9347962084135,10.47962530068,12.2507859998123,4.64505346431833,0,1.24527691485813
